datetime,from_stop,to_stop,riders,total_km,order_type,station_from,station_to
2023-07-11,Tamarind Square Bus Stop(11807),Malakat Mall (11810),1,2.4,on-demand,11807,11810
2023-07-14,Serin Residency (Main Entrance)(11839),MRT Cyberjaya Utara Station Bus Stop(12327),2,5.93,on-demand,11839,12327
2023-07-08,Lim Kok Weng University (Barat) Bus Stop(11831),The Arc Cyberjaya (Bus Stop)(11855),1,5.21,on-demand,11831,11855
2023-07-22,Putrajaya Central (Cyberjaya)(11798),Garden Plaza(11863),1,5.65,on-demand,11798,11863
2023-07-01,Neo Cyber(11817),Malakat Mall (11810),1,1.65,on-demand,11817,11810
2023-07-16,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-07-04,Cyberia Gate 2(11858),UNIKOP(12216),1,3.45,on-demand,11858,12216
2023-07-15,Cyberia Gate 2(11858),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.11,on-demand,11858,12327
2023-07-17,MRT Cyberjaya Utara Station Bus Stop(12327),Lakefront Homes(11849),1,7.27,on-demand,12327,11849
2023-07-13,Gem In Mall(11800),MRT Cyberjaya Utara Station Bus Stop(12327),2,6.26,on-demand,11800,12327
2023-07-20,MRT Cyberjaya Utara Station Bus Stop(12327),The Arc Cyberjaya (Bus Stop)(11855),1,6.05,on-demand,12327,11855
2023-07-12,Kenwingston Square Garden (Main Lobby)(11804),Cyberia Gate 2(11858),1,1.87,on-demand,11804,11858
2023-07-15,Cyberia Smart Homes Guard House Gate A(11857),Tapak Urban Street(11801),1,2.86,on-demand,11857,11801
2023-07-13,University of Cyberjaya (UoC)(11829),Gem In Mall(11800),1,2.54,on-demand,11829,11800
2023-07-13,Mutiara Ville Residence-Persiaran Sepang(11853),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.98,on-demand,11853,11831
2023-07-01,Bank Islam Cyberjaya (CBD Perdana 2)(11820),Putrajaya Central (Cyberjaya)(11798),1,7.09,on-demand,11820,11798
2023-07-17,Cyberia Gate 2(11858),Tamarind Square Bus Stop(11807),1,0.6,on-demand,11858,11807
2023-07-06,McDonald's - Cyber 5 Bus Stop(12191),The Arc Cyberjaya (Bus Stop)(11855),1,2.55,on-demand,12191,11855
2023-07-25,"MMU Bus Stop, Persiaran Multimedia(11827)",Star Grocer Cybersquare(11824),1,2.11,on-demand,11827,11824
2023-07-14,Cyberia Smart Homes Guard House Gate A(11857),Cottage Walk Bus Stop(11822),1,2.5,on-demand,11857,11822
2023-07-12,Gem In Mall(11800),University of Cyberjaya (UoC)(11829),2,1.36,on-demand,11800,11829
2023-07-24,D'Pulze Cyberjaya Bus Stop(11806),Cyberjaya Smart School Complex(Bus Stop)(11870),4,1.4,on-demand,11806,11870
2023-07-18,"Kompleks TM Bus Stop, Persiaran Sepang(11881)",The Arc Cyberjaya (Bus Stop)(11855),1,3.61,on-demand,11881,11855
2023-07-17,Mutiara Ville Residence-Persiaran Sepang(11853),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.98,on-demand,11853,11831
2023-07-17,University of Cyberjaya (UoC)(11829),MRT Cyberjaya Utara Station Bus Stop(12327),1,5.42,on-demand,11829,12327
2023-07-21,Cyberia Gate 2(11858),Putrajaya Central (Cyberjaya)(11798),1,7.97,on-demand,11858,11798
2023-07-12,UNIKOP(12216),Mutiara Ville Residence-Persiaran Sepang(11853),1,3.87,on-demand,12216,11853
2023-07-03,Cyberia Gate 2(11858),Gem In Mall(11800),1,1.21,on-demand,11858,11800
2023-07-05,MRT Cyberjaya City Centre Bus Stop(11799),Gem In Mall(11800),1,5.29,on-demand,11799,11800
2023-07-20,UNIKOP(12216),Gem In Mall(11800),2,3.78,on-demand,12216,11800
2023-07-18,Star Grocer Cybersquare(11824),Cyberia Smart Homes Guard House Gate A(11857),1,2.35,on-demand,11824,11857
2023-07-24,MRT Cyberjaya City Centre Bus Stop(11799),Star Grocer Cybersquare(11824),1,3.11,on-demand,11799,11824
2023-07-05,Wisma Shell Bus Stop(12192),MRT Cyberjaya Utara Station Bus Stop(12327),1,3.43,on-demand,12192,12327
2023-07-13,Putrajaya Central (Cyberjaya)(11798),The Arc Cyberjaya (Bus Stop)(11855),3,7.28,on-demand,11798,11855
2023-07-19,Tamarind Square Bus Stop(11807),D'Pulze Cyberjaya Bus Stop(11806),1,1.86,on-demand,11807,11806
2023-07-26,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),1,3.2,on-demand,12216,11855
2023-07-05,Gem In Mall(11800),D'Pulze Cyberjaya Bus Stop(11806),1,1.99,on-demand,11800,11806
2023-07-04,LakeFront Residence (Entrance)(11850),MRT Cyberjaya City Centre Bus Stop(11799),1,4.82,on-demand,11850,11799
2023-07-15,Tamarind Square Bus Stop(11807),D'Pulze Cyberjaya Bus Stop(11806),2,1.86,on-demand,11807,11806
2023-07-13,MRT Cyberjaya Utara Station Bus Stop(12327),Garden Plaza(11863),1,2.4,on-demand,12327,11863
2023-07-01,D'Pulze Cyberjaya Bus Stop(11806),The Arc Cyberjaya (Bus Stop)(11855),1,2.31,on-demand,11806,11855
2023-07-20,Kanvas SOHO (Bus Stop)(11825),Mutiara Ville Residence-Persiaran Sepang(11853),1,3.92,on-demand,11825,11853
2023-07-01,LakeFront Residence (Entrance)(11850),McDonald's - Cyber 5 Bus Stop(12191),1,3.94,on-demand,11850,12191
2023-07-11,UNIKOP(12216),D'Pulze Cyberjaya Bus Stop(11806),1,2.06,on-demand,12216,11806
2023-07-25,UNIKOP(12216),Gem In Mall(11800),2,3.78,on-demand,12216,11800
2023-07-20,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),2,3.2,on-demand,12216,11855
2023-07-15,Cyberia Smart Homes Guard House Gate A(11857),D'Pulze Cyberjaya Bus Stop(11806),1,1.48,on-demand,11857,11806
2023-07-18,Putrajaya Central (Cyberjaya)(11798),The Arc Cyberjaya (Bus Stop)(11855),1,7.28,on-demand,11798,11855
2023-07-11,Lim Kok Weng University (Barat) Bus Stop(11831),Cyber Heights Villa(11871),1,5.9,on-demand,11831,11871
2023-07-04,Neo Cyber(11817),Gem In Mall(11800),1,2.77,on-demand,11817,11800
2023-07-24,UNIKOP(12216),Gem In Mall(11800),1,3.78,on-demand,12216,11800
2023-07-25,MRT Cyberjaya City Centre Bus Stop(11799),Star Central(11803),1,4.34,on-demand,11799,11803
2023-07-04,Cristal Serin Residence (Main Entrance)(11840),The Arc Cyberjaya (Bus Stop)(11855),2,2.35,on-demand,11840,11855
2023-07-04,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,3.55,on-demand,11855,12216
2023-07-24,"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",The Arc Cyberjaya (Bus Stop)(11855),1,2.76,on-demand,11821,11855
2023-07-12,McDonald's - Cyber 5 Bus Stop(12191),Cyberia Crescent 1 Condo (Main Entrance)(11841),1,3.22,on-demand,12191,11841
2023-07-07,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-07-05,Mutiara Ville Residence-Persiaran Sepang(11853),UNIKOP(12216),3,3.83,on-demand,11853,12216
2023-07-06,Verdi Eco-dominiums(11846),D'Pulze Cyberjaya Bus Stop(11806),1,2.5,advanced booking,11846,11806
2023-07-20,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),2,3.2,on-demand,12216,11855
2023-07-21,UNIKOP(12216),MRT Cyberjaya City Centre Bus Stop(11799),1,2.02,on-demand,12216,11799
2023-07-16,Star Grocer Cybersquare(11824),Cyberjaya Hospital(12223),2,3.6,on-demand,11824,12223
2023-07-06,The Arc Cyberjaya (Bus Stop)(11855),Shaftsbusry Square Bus Stop(11808),1,4.13,on-demand,11855,11808
2023-07-23,Malakat Mall (11810),Putrajaya Central (Cyberjaya)(11798),1,6.55,on-demand,11810,11798
2023-07-15,Lakefront Homes(11849),CBD Perdana 1 (Saba Restaurant)(11819),3,4.09,on-demand,11849,11819
2023-07-05,Cyberia Gate 2(11858),"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",2,2.96,on-demand,11858,11821
2023-07-13,Garden Plaza(11863),Jom Corner (J Corner) Bus Stop(11823),1,4.87,on-demand,11863,11823
2023-07-25,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,3.55,on-demand,11855,12216
2023-07-14,UNIKOP(12216),Cyberia Smart Homes Guard House Gate A(11857),1,2.92,on-demand,12216,11857
2023-07-14,D'Pulze Cyberjaya Bus Stop(11806),Mutiara Ville Residence-Persiaran Sepang(11853),4,2.74,on-demand,11806,11853
2023-07-06,The Arc Cyberjaya (Bus Stop)(11855),University of Cyberjaya (UoC)(11829),2,0.6,on-demand,11855,11829
2023-07-03,HSBC Group Service Centre (Bus Stop)(11833),Verdi Eco-dominiums(11846),1,3.18,advanced booking,11833,11846
2023-07-14,MRT Cyberjaya Utara Station Bus Stop(12327),UNIKOP(12216),1,3.66,on-demand,12327,12216
2023-07-07,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,0.0,on-demand,11855,12216
2023-07-18,Tamarind Square Bus Stop(11807),UNIKOP(12216),1,3.32,on-demand,11807,12216
2023-07-16,Star Grocer Cybersquare(11824),The Arc Cyberjaya (Bus Stop)(11855),1,2.87,on-demand,11824,11855
2023-07-17,MRT Cyberjaya City Centre Bus Stop(11799),UNIKOP(12216),1,1.7,on-demand,11799,12216
2023-07-18,Verdi Eco-dominiums(11846),HSBC Group Service Centre (Bus Stop)(11833),1,2.79,on-demand,11846,11833
2023-07-04,UNIKOP(12216),MRT Cyberjaya Utara Station Bus Stop(12327),1,3.24,on-demand,12216,12327
2023-07-18,Cyberjaya Smart School Complex(Bus Stop)(11870),UNIKOP(12216),1,2.8,on-demand,11870,12216
2023-07-01,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),4,4.94,on-demand,11800,11799
2023-07-22,University of Cyberjaya (UoC)(11829),Lim Kok Weng University (Barat) Bus Stop(11831),1,4.51,on-demand,11829,11831
2023-07-12,SP 43 Perdana Lakeview West (Bus Stop) (11872),MRT Cyberjaya City Centre Bus Stop(11799),1,4.0,on-demand,11872,11799
2023-07-05,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-07-14,Cyberia Gate 2(11858),Cottage Walk Bus Stop(11822),1,3.02,on-demand,11858,11822
2023-07-20,MRT Cyberjaya Utara Station Bus Stop(12327),MMU (Stadium)(12798),1,5.11,on-demand,12327,12798
2023-07-06,MRT Cyberjaya Utara Station Bus Stop(12327),Cyberjaya Smart School Complex(Bus Stop)(11870),1,5.4,on-demand,12327,11870
2023-07-10,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),1,3.2,on-demand,12216,11855
2023-07-06,"MMU Bus Stop, Persiaran Multimedia(11827)",Star Central(11803),1,2.34,on-demand,11827,11803
2023-07-06,Gem In Mall(11800),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.61,on-demand,11800,11831
2023-07-17,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),1,3.2,on-demand,12216,11855
2023-07-11,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),2,3.55,on-demand,11855,12216
2023-07-15,Cyberjaya Smart School Complex(Bus Stop)(11870),Star Grocer Cybersquare(11824),1,2.39,on-demand,11870,11824
2023-07-18,"MMU Bus Stop, Persiaran Multimedia(11827)",Mutiara Ville Residence-Persiaran Sepang(11853),2,1.47,on-demand,11827,11853
2023-07-05,MRT Cyberjaya City Centre Bus Stop(11799),Star Grocer Cybersquare(11824),2,3.11,on-demand,11799,11824
2023-07-09,MRT Cyberjaya City Centre Bus Stop(11799),The Arc Cyberjaya (Bus Stop)(11855),1,4.96,on-demand,11799,11855
2023-07-05,MRT Cyberjaya Utara Station Bus Stop(12327),Tamarind Square Bus Stop(11807),1,6.04,on-demand,12327,11807
2023-07-23,Domain 1(11869),Cyberia Gate 2(11858),3,2.23,on-demand,11869,11858
2023-07-05,Cyberjaya Smart School Complex(Bus Stop)(11870),Mutiara Ville Residence-Persiaran Sepang(11853),1,2.82,on-demand,11870,11853
2023-07-13,MRT Cyberjaya Utara Station Bus Stop(12327),Prima Avenue 1 Bus Stop(11818),1,4.61,on-demand,12327,11818
2023-07-21,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),1,3.2,on-demand,12216,11855
2023-07-02,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya City Centre Bus Stop(11799),1,4.81,on-demand,11855,11799
2023-07-05,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),2,3.2,on-demand,12216,11855
2023-07-21,Futurise Center(11757),Cyberia Gate 2(11858),1,4.65,on-demand,11757,11858
2023-07-20,McDonald's - Cyber 5 Bus Stop(12191),D'Pulze Cyberjaya Bus Stop(11806),1,1.18,on-demand,12191,11806
2023-07-18,Garden Plaza(11863),Star Central(11803),1,5.73,on-demand,11863,11803
2023-07-21,University of Cyberjaya (UoC)(11829),Masjid Fisabillah Bus Stop(11812),2,1.48,on-demand,11829,11812
2023-07-08,Putrajaya Central (Cyberjaya)(11798),Garden Plaza(11863),1,5.65,on-demand,11798,11863
2023-07-15,Gem In Mall(11800),MRT Cyberjaya City Centre Bus Stop(11799),3,4.94,on-demand,11800,11799
2023-07-06,The Arc Cyberjaya (Bus Stop)(11855),CBD Perdana 1 (Saba Restaurant)(11819),1,2.49,on-demand,11855,11819
2023-07-17,The Arc Cyberjaya (Bus Stop)(11855),University Malaya (UM) Cyberjaya(12870),1,3.15,on-demand,11855,12870
2023-07-03,MRT Cyberjaya Utara Station Bus Stop(12327),UNIKOP(12216),3,3.66,on-demand,12327,12216
2023-07-14,University of Cyberjaya (UoC)(11829),Gem In Mall(11800),7,2.54,on-demand,11829,11800
2023-07-21,"Kompleks TM Bus Stop, Persiaran Sepang(11881)",Gem In Mall(11800),1,3.94,on-demand,11881,11800
2023-07-14,Gem In Mall(11800),Shaftsbusry Square Bus Stop(11808),1,4.03,on-demand,11800,11808
2023-07-23,MRT Cyberjaya City Centre Bus Stop(11799),Cyberia Gate 2(11858),2,4.74,on-demand,11799,11858
2023-07-08,Cyberia Gate 2(11858),D'Pulze Cyberjaya Bus Stop(11806),1,2.0,on-demand,11858,11806
2023-07-21,MRT Cyberjaya City Centre Bus Stop(11799),Star Central(11803),1,4.34,on-demand,11799,11803
2023-07-24,UNIKOP(12216),Tamarind Square Bus Stop(11807),2,3.16,on-demand,12216,11807
2023-07-20,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,3.55,on-demand,11855,12216
2023-07-18,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),4,3.2,on-demand,12216,11855
2023-07-15,Mutiara Ville Residence-Persiaran Sepang(11853),Putrajaya Central (Cyberjaya)(11798),1,8.34,on-demand,11853,11798
2023-07-20,Mutiara Ville Residence-Persiaran Sepang(11853),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.74,on-demand,11853,12327
2023-07-02,CBD Perdana 1 (Saba Restaurant)(11819),MRT Cyberjaya City Centre Bus Stop(11799),1,3.2,on-demand,11819,11799
2023-07-26,"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",The Arc Cyberjaya (Bus Stop)(11855),4,2.76,on-demand,11821,11855
2023-07-21,Garden Plaza(11863),MRT Cyberjaya Utara Station Bus Stop(12327),1,2.15,on-demand,11863,12327
2023-07-15,Universiti Islam Malaysia Bus Stop(11887),Cyberia Gate 2(11858),4,3.7,on-demand,11887,11858
2023-07-10,Lim Kok Weng University (Barat) Bus Stop(11831),Cyberia Gate 2(11858),1,5.05,on-demand,11831,11858
2023-07-15,University of Cyberjaya (UoC)(11829),Mutiara Ville Residence-Persiaran Sepang(11853),1,2.19,on-demand,11829,11853
2023-07-06,MRT Cyberjaya City Centre Bus Stop(11799),Jom Corner (J Corner) Bus Stop(11823),1,3.48,on-demand,11799,11823
2023-07-14,Gem In Mall(11800),The Arc Cyberjaya (Bus Stop)(11855),1,0.77,on-demand,11800,11855
2023-07-26,The Arc Cyberjaya (Bus Stop)(11855),D'Pulze Cyberjaya Bus Stop(11806),1,2.1,on-demand,11855,11806
2023-07-22,Kenwingston Square Garden (Main Lobby)(11804),D'Pulze Cyberjaya Bus Stop(11806),1,2.98,on-demand,11804,11806
2023-07-17,University of Cyberjaya (UoC)(11829),Wisma Shell Bus Stop(12192),2,2.95,on-demand,11829,12192
2023-07-03,McDonald's - Cyber 5 Bus Stop(12191),Cyberia Smart Homes Guard House Gate A(11857),2,2.03,on-demand,12191,11857
2023-07-07,Cyber Heights Villa(11871),UNIKOP(12216),1,3.18,on-demand,11871,12216
2023-07-05,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),3,3.2,on-demand,12216,11855
2023-07-16,The Arc Cyberjaya (Bus Stop)(11855),D'Pulze Cyberjaya Bus Stop(11806),2,2.1,on-demand,11855,11806
2023-07-14,University of Cyberjaya (UoC)(11829),Mutiara Ville Residence-Persiaran Sepang(11853),1,2.19,on-demand,11829,11853
2023-07-16,Lake point Residence (Entrance)(11852),D'Pulze Cyberjaya Bus Stop(11806),1,3.14,on-demand,11852,11806
2023-07-11,Star Central(11803),Garden Plaza(11863),2,5.72,on-demand,11803,11863
2023-07-11,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-07-12,UNIKOP(12216),MRT Cyberjaya City Centre Bus Stop(11799),1,2.02,on-demand,12216,11799
2023-07-24,"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",The Arc Cyberjaya (Bus Stop)(11855),2,2.76,on-demand,11821,11855
2023-07-08,Lim Kok Weng University (Barat) Bus Stop(11831),Cyberjaya Smart School Complex(Bus Stop)(11870),1,4.55,on-demand,11831,11870
2023-07-18,Tamarind Square Bus Stop(11807),Malakat Mall (11810),1,2.4,on-demand,11807,11810
2023-07-26,University of Cyberjaya (UoC)(11829),Gem In Mall(11800),1,2.54,on-demand,11829,11800
2023-07-11,Mutiara Ville Residence-Persiaran Sepang(11853),University of Cyberjaya (UoC)(11829),2,1.74,on-demand,11853,11829
2023-07-11,D'Pulze Cyberjaya Bus Stop(11806),MRT Cyberjaya Utara Station Bus Stop(12327),1,4.73,on-demand,11806,12327
2023-07-04,MRT Cyberjaya City Centre Bus Stop(11799),Star Grocer Cybersquare(11824),1,3.11,on-demand,11799,11824
2023-07-04,SP 43 Perdana Lakeview West (Bus Stop) (11872),Malakat Mall (11810),1,3.68,on-demand,11872,11810
2023-07-06,Lim Kok Weng University (Barat) Bus Stop(11831),Tamarind Square Bus Stop(11807),1,5.2,on-demand,11831,11807
2023-07-14,UNIKOP(12216),Gem In Mall(11800),2,3.78,on-demand,12216,11800
2023-07-21,The Arc Cyberjaya (Bus Stop)(11855),LakeFront Residence (Entrance)(11850),2,1.86,on-demand,11855,11850
2023-07-14,Mutiara Ville Residence-Persiaran Sepang(11853),The Arc Cyberjaya (Bus Stop)(11855),1,1.15,on-demand,11853,11855
2023-07-26,LakeFront Residence (Entrance)(11850),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.13,on-demand,11850,11831
2023-07-03,Futurise Center(11757),MRT Cyberjaya City Centre Bus Stop(11799),1,4.8,advanced booking,11757,11799
2023-07-23,Domain 1(11869),Malakat Mall (11810),2,0.0,on-demand,11869,11810
2023-07-11,Universiti Islam Malaysia Bus Stop(11887),Cyberia Smart Homes Guard House Gate A(11857),4,3.61,on-demand,11887,11857
2023-07-25,Cyber Heights Villa(11871),Lim Kok Weng University (Barat) Bus Stop(11831),1,5.34,on-demand,11871,11831
2023-07-11,Shaftsbusry Square Bus Stop(11808),The Arc Cyberjaya (Bus Stop)(11855),1,3.33,on-demand,11808,11855
2023-07-13,MRT Cyberjaya Utara Station Bus Stop(12327),The Arc Cyberjaya (Bus Stop)(11855),2,6.05,on-demand,12327,11855
2023-07-14,MMU (Stadium)(12798),MRT Cyberjaya Utara Station Bus Stop(12327),1,5.34,on-demand,12798,12327
2023-07-22,Shaftsbusry Square Bus Stop(11808),Cyberia Smart Homes Guard House Gate A(11857),2,2.81,on-demand,11808,11857
2023-07-08,"Surau Al-Hidayah (Bus Stop), MMU(11828)",MRT Cyberjaya City Centre Bus Stop(11799),1,3.94,on-demand,11828,11799
2023-07-20,Kanvas SOHO (Bus Stop)(11825),Cyberia Smart Homes Guard House Gate A(11857),1,2.97,on-demand,11825,11857
2023-07-14,The Arc Cyberjaya (Bus Stop)(11855),Neo Cyber(11817),1,2.74,advanced booking,11855,11817
2023-07-26,Shaftsbusry Square Bus Stop(11808),The Arc Cyberjaya (Bus Stop)(11855),1,3.33,on-demand,11808,11855
2023-07-06,Kanvas SOHO (Bus Stop)(11825),D'Pulze Cyberjaya Bus Stop(11806),2,2.11,on-demand,11825,11806
2023-07-15,Tamarind Square Bus Stop(11807),Malakat Mall (11810),2,2.4,on-demand,11807,11810
2023-07-09,Cyberia Crescent 2 (Main Entrance)(11842),Putrajaya Central (Cyberjaya)(11798),1,6.61,on-demand,11842,11798
2023-07-15,Garden Plaza(11863),Kanvas SOHO (Bus Stop)(11825),1,4.9,on-demand,11863,11825
2023-07-07,Kenwingston Square Garden (Main Lobby)(11804),HSBC Group Service Centre (Bus Stop)(11833),1,3.26,on-demand,11804,11833
2023-07-14,MMU (Chancellery Building Bus Stop)(12325),Lim Kok Weng University (Barat) Bus Stop(11831),2,4.39,on-demand,12325,11831
2023-07-17,Putrajaya Central (Cyberjaya)(11798),The Arc Cyberjaya (Bus Stop)(11855),2,7.28,on-demand,11798,11855
2023-07-11,The Arc Cyberjaya (Bus Stop)(11855),UNIKOP(12216),1,3.55,on-demand,11855,12216
2023-07-08,The Arc Cyberjaya (Bus Stop)(11855),Taman Tasik Cyberjaya Roundabout Entranc(11815),1,1.09,on-demand,11855,11815
2023-07-17,D'Pulze Cyberjaya Bus Stop(11806),Gem In Mall(11800),1,2.64,on-demand,11806,11800
2023-07-16,CBD Perdana 1 (Saba Restaurant)(11819),Lakefront Homes(11849),2,4.1,on-demand,11819,11849
2023-07-02,Verdi Eco-dominiums(11846),D'Pulze Cyberjaya Bus Stop(11806),2,2.5,on-demand,11846,11806
2023-07-07,Garden Plaza(11863),UNIKOP(12216),1,3.08,on-demand,11863,12216
2023-07-17,Prima Avenue 1 Bus Stop(11818),MRT Cyberjaya City Centre Bus Stop(11799),1,2.49,on-demand,11818,11799
2023-07-05,"MMU Bus Stop, Persiaran Multimedia(11827)",Shaftsbusry Square Bus Stop(11808),1,3.21,on-demand,11827,11808
2023-07-26,D'Pulze Cyberjaya Bus Stop(11806),The Arc Cyberjaya (Bus Stop)(11855),6,2.31,on-demand,11806,11855
2023-07-25,Tamarind Square Bus Stop(11807),Cristal Serin Residence (Main Entrance)(11840),1,2.19,on-demand,11807,11840
2023-07-10,Futurise Center(11757),MRT Cyberjaya City Centre Bus Stop(11799),1,4.8,advanced booking,11757,11799
2023-07-05,"Surau Al-Hidayah (Bus Stop), MMU(11828)",D'Pulze Cyberjaya Bus Stop(11806),1,0.99,on-demand,11828,11806
2023-07-25,UNIKOP(12216),The Arc Cyberjaya (Bus Stop)(11855),4,3.2,on-demand,12216,11855
2023-07-05,Wisma Shell Bus Stop(12192),D'Pulze Cyberjaya Bus Stop(11806),1,2.33,on-demand,12192,11806
2023-07-06,Star Grocer Cybersquare(11824),"Glomac Bus Stop,Persiaran Teknokrat 3 (11821)",1,1.09,on-demand,11824,11821
2023-07-13,McDonald's - Cyber 5 Bus Stop(12191),"Kompleks TM Bus Stop, Persiaran Sepang(11881)",1,1.2,on-demand,12191,11881
2023-07-25,Cyberia Smart Homes Guard House Gate A(11857),Star Grocer Cybersquare(11824),1,2.41,on-demand,11857,11824
2023-07-21,MMU (Chancellery Building Bus Stop)(12325),Putrajaya Central (Cyberjaya)(11798),1,8.09,on-demand,12325,11798
2023-07-10,MRT Cyberjaya City Centre Bus Stop(11799),Cyberia Gate 2(11858),1,4.74,on-demand,11799,11858
2023-07-17,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya Utara Station Bus Stop(12327),1,6.01,on-demand,11855,12327
2023-07-08,The Arc Cyberjaya (Bus Stop)(11855),D'Pulze Cyberjaya Bus Stop(11806),1,2.1,on-demand,11855,11806
2023-07-24,Star Grocer Cybersquare(11824),Putrajaya Central (Cyberjaya)(11798),1,5.74,on-demand,11824,11798
2023-07-13,The Arc Cyberjaya (Bus Stop)(11855),MRT Cyberjaya City Centre Bus Stop(11799),2,4.81,on-demand,11855,11799
2023-07-20,Cyberia Gate 2(11858),McDonald's - Cyber 5 Bus Stop(12191),1,2.6,on-demand,11858,12191
