month,origin,destination,origin_label,destination_label,origin_line_code,destination_line_code,origin_line,destination_line,flow_type,ridership,origin_rank,destination_rank,ridership_k
2026-05,KJ09: Ampang Park,KJ17: Abdullah Hukum,Ampang Park,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,7754,7,6,7.754
2026-05,KJ09: Ampang Park,MR06: Bukit Bintang,Ampang Park,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,5,7,9,0.005
2026-05,KJ10: KLCC,AG07: Masjid Jamek,KLCC,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,6930,2,10,6.93
2026-05,KJ10: KLCC,KG09: Bandar Utama,KLCC,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1959,2,13,1.959
2026-05,KJ10: KLCC,KG15: Muzium Negara,KLCC,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,195,2,11,0.195
2026-05,KJ10: KLCC,KG18: Bukit Bintang,KLCC,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3728,2,1,3.728
2026-05,KJ10: KLCC,KG20: Tun Razak Exchange,KLCC,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1012,2,4,1.012
2026-05,KJ10: KLCC,KG21: Cochrane,KLCC,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1266,2,12,1.266
2026-05,KJ10: KLCC,KG22: Maluri,KLCC,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1673,2,5,1.673
2026-05,KJ10: KLCC,KJ03: Wangsa Maju,KLCC,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,16692,2,14,16.692
2026-05,KJ10: KLCC,KJ09: Ampang Park,KLCC,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,33022,2,7,33.022
2026-05,KJ10: KLCC,KJ14: Pasar Seni,KLCC,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,12871,2,8,12.871
2026-05,KJ10: KLCC,KJ15: KL Sentral,KLCC,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,21713,2,3,21.713
2026-05,KJ10: KLCC,KJ16: Bank Rakyat Bangsar,KLCC,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,4807,2,15,4.807
2026-05,KJ10: KLCC,KJ17: Abdullah Hukum,KLCC,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,5231,2,6,5.231
2026-05,KJ10: KLCC,MR06: Bukit Bintang,KLCC,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,93,2,9,0.093
2026-05,KJ14: Pasar Seni,AG07: Masjid Jamek,Pasar Seni,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,3064,8,10,3.064
2026-05,KJ14: Pasar Seni,KG09: Bandar Utama,Pasar Seni,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2947,8,13,2.947
2026-05,KJ14: Pasar Seni,KG15: Muzium Negara,Pasar Seni,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1617,8,11,1.617
2026-05,KJ14: Pasar Seni,KG18: Bukit Bintang,Pasar Seni,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,18907,8,1,18.907
2026-05,KJ14: Pasar Seni,KG20: Tun Razak Exchange,Pasar Seni,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,7428,8,4,7.428
2026-05,KJ14: Pasar Seni,KG21: Cochrane,Pasar Seni,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,4900,8,12,4.9
2026-05,KJ14: Pasar Seni,KG22: Maluri,Pasar Seni,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3034,8,5,3.034
2026-05,KJ14: Pasar Seni,KJ03: Wangsa Maju,Pasar Seni,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,3014,8,14,3.014
2026-05,KJ14: Pasar Seni,KJ09: Ampang Park,Pasar Seni,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,3067,8,7,3.067
2026-05,KJ14: Pasar Seni,KJ10: KLCC,Pasar Seni,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,11967,8,2,11.967
2026-05,KJ14: Pasar Seni,KJ15: KL Sentral,Pasar Seni,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,17019,8,3,17.019
2026-05,KJ14: Pasar Seni,KJ16: Bank Rakyat Bangsar,Pasar Seni,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,4754,8,15,4.754
2026-05,KJ14: Pasar Seni,KJ17: Abdullah Hukum,Pasar Seni,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,3969,8,6,3.969
2026-05,KJ14: Pasar Seni,MR06: Bukit Bintang,Pasar Seni,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,69,8,9,0.069
2026-05,KJ15: KL Sentral,AG07: Masjid Jamek,KL Sentral,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,7837,3,10,7.837
2026-05,KJ15: KL Sentral,KG09: Bandar Utama,KL Sentral,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,247,3,13,0.247
2026-05,KJ15: KL Sentral,KG15: Muzium Negara,KL Sentral,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,60,3,11,0.06
2026-05,KJ15: KL Sentral,KG18: Bukit Bintang,KL Sentral,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1595,3,1,1.595
2026-05,KJ15: KL Sentral,KG20: Tun Razak Exchange,KL Sentral,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,918,3,4,0.918
2026-05,KJ15: KL Sentral,KG21: Cochrane,KL Sentral,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,680,3,12,0.68
2026-05,KJ15: KL Sentral,KG22: Maluri,KL Sentral,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,858,3,5,0.858
2026-05,KJ15: KL Sentral,KJ03: Wangsa Maju,KL Sentral,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,8721,3,14,8.721
2026-05,KJ15: KL Sentral,KJ09: Ampang Park,KL Sentral,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,8097,3,7,8.097
2026-05,KJ15: KL Sentral,KJ10: KLCC,KL Sentral,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,23145,3,2,23.145
2026-05,KJ15: KL Sentral,KJ14: Pasar Seni,KL Sentral,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,16734,3,8,16.734
2026-05,KJ15: KL Sentral,KJ16: Bank Rakyat Bangsar,KL Sentral,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,22373,3,15,22.373
2026-05,KJ15: KL Sentral,KJ17: Abdullah Hukum,KL Sentral,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,19854,3,6,19.854
2026-05,KJ15: KL Sentral,MR06: Bukit Bintang,KL Sentral,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,22,3,9,0.022
2026-05,KJ16: Bank Rakyat Bangsar,AG07: Masjid Jamek,Bank Rakyat Bangsar,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,1784,15,10,1.784
2026-05,KJ16: Bank Rakyat Bangsar,KG09: Bandar Utama,Bank Rakyat Bangsar,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,528,15,13,0.528
2026-05,KJ16: Bank Rakyat Bangsar,KG15: Muzium Negara,Bank Rakyat Bangsar,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,42,15,11,0.042
2026-05,KJ16: Bank Rakyat Bangsar,KG18: Bukit Bintang,Bank Rakyat Bangsar,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2692,15,1,2.692
2026-05,KJ16: Bank Rakyat Bangsar,KG20: Tun Razak Exchange,Bank Rakyat Bangsar,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1357,15,4,1.357
2026-05,KJ16: Bank Rakyat Bangsar,KG21: Cochrane,Bank Rakyat Bangsar,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,696,15,12,0.696
2026-05,KJ16: Bank Rakyat Bangsar,KG22: Maluri,Bank Rakyat Bangsar,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1594,15,5,1.594
2026-05,KJ16: Bank Rakyat Bangsar,KJ03: Wangsa Maju,Bank Rakyat Bangsar,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,2081,15,14,2.081
2026-05,KJ16: Bank Rakyat Bangsar,KJ09: Ampang Park,Bank Rakyat Bangsar,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,4195,15,7,4.195
2026-05,KJ16: Bank Rakyat Bangsar,KJ10: KLCC,Bank Rakyat Bangsar,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,4980,15,2,4.98
2026-05,KJ16: Bank Rakyat Bangsar,KJ14: Pasar Seni,Bank Rakyat Bangsar,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,5483,15,8,5.483
2026-05,KJ16: Bank Rakyat Bangsar,KJ15: KL Sentral,Bank Rakyat Bangsar,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,21956,15,3,21.956
2026-05,KJ16: Bank Rakyat Bangsar,KJ17: Abdullah Hukum,Bank Rakyat Bangsar,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,10206,15,6,10.206
2026-05,KJ16: Bank Rakyat Bangsar,MR06: Bukit Bintang,Bank Rakyat Bangsar,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,14,15,9,0.014
2026-05,KJ17: Abdullah Hukum,AG07: Masjid Jamek,Abdullah Hukum,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,1628,6,10,1.628
2026-05,KJ17: Abdullah Hukum,KG09: Bandar Utama,Abdullah Hukum,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1141,6,13,1.141
2026-05,KJ17: Abdullah Hukum,KG15: Muzium Negara,Abdullah Hukum,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,25,6,11,0.025
2026-05,KJ17: Abdullah Hukum,KG18: Bukit Bintang,Abdullah Hukum,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3910,6,1,3.91
2026-05,KJ17: Abdullah Hukum,KG20: Tun Razak Exchange,Abdullah Hukum,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1738,6,4,1.738
2026-05,KJ17: Abdullah Hukum,KG21: Cochrane,Abdullah Hukum,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1651,6,12,1.651
2026-05,KJ17: Abdullah Hukum,KG22: Maluri,Abdullah Hukum,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3076,6,5,3.076
2026-05,KJ17: Abdullah Hukum,KJ03: Wangsa Maju,Abdullah Hukum,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,5762,6,14,5.762
2026-05,KJ17: Abdullah Hukum,KJ09: Ampang Park,Abdullah Hukum,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,7875,6,7,7.875
2026-05,KJ17: Abdullah Hukum,KJ10: KLCC,Abdullah Hukum,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,5445,6,2,5.445
2026-05,KJ17: Abdullah Hukum,KJ14: Pasar Seni,Abdullah Hukum,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,4495,6,8,4.495
2026-05,KJ17: Abdullah Hukum,KJ15: KL Sentral,Abdullah Hukum,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,20651,6,3,20.651
2026-05,KJ17: Abdullah Hukum,KJ16: Bank Rakyat Bangsar,Abdullah Hukum,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,9620,6,15,9.62
2026-05,KJ17: Abdullah Hukum,MR06: Bukit Bintang,Abdullah Hukum,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,12,6,9,0.012
2026-05,MR06: Bukit Bintang,AG07: Masjid Jamek,Bukit Bintang,Masjid Jamek,MR,AG,Monorail,Ampang,Inter-line,861,9,10,0.861
2026-05,MR06: Bukit Bintang,KG09: Bandar Utama,Bukit Bintang,Bandar Utama,MR,KG,Monorail,MRT Kajang,Inter-line,8,9,13,0.008
2026-05,MR06: Bukit Bintang,KG15: Muzium Negara,Bukit Bintang,Muzium Negara,MR,KG,Monorail,MRT Kajang,Inter-line,15,9,11,0.015
2026-05,MR06: Bukit Bintang,KG18: Bukit Bintang,Bukit Bintang,Bukit Bintang,MR,KG,Monorail,MRT Kajang,Inter-line,5,9,1,0.005
2026-05,MR06: Bukit Bintang,KG20: Tun Razak Exchange,Bukit Bintang,Tun Razak Exchange,MR,KG,Monorail,MRT Kajang,Inter-line,32,9,4,0.032
2026-05,MR06: Bukit Bintang,KG21: Cochrane,Bukit Bintang,Cochrane,MR,KG,Monorail,MRT Kajang,Inter-line,43,9,12,0.043
2026-05,MR06: Bukit Bintang,KG22: Maluri,Bukit Bintang,Maluri,MR,KG,Monorail,MRT Kajang,Inter-line,102,9,5,0.102
2026-05,MR06: Bukit Bintang,KJ03: Wangsa Maju,Bukit Bintang,Wangsa Maju,MR,KJ,Monorail,Kelana Jaya,Inter-line,18,9,14,0.018
2026-05,MR06: Bukit Bintang,KJ09: Ampang Park,Bukit Bintang,Ampang Park,MR,KJ,Monorail,Kelana Jaya,Inter-line,4,9,7,0.004
2026-05,MR06: Bukit Bintang,KJ10: KLCC,Bukit Bintang,KLCC,MR,KJ,Monorail,Kelana Jaya,Inter-line,70,9,2,0.07
2026-05,MR06: Bukit Bintang,KJ14: Pasar Seni,Bukit Bintang,Pasar Seni,MR,KJ,Monorail,Kelana Jaya,Inter-line,70,9,8,0.07
2026-05,MR06: Bukit Bintang,KJ15: KL Sentral,Bukit Bintang,KL Sentral,MR,KJ,Monorail,Kelana Jaya,Inter-line,7,9,3,0.007
2026-05,MR06: Bukit Bintang,KJ16: Bank Rakyat Bangsar,Bukit Bintang,Bank Rakyat Bangsar,MR,KJ,Monorail,Kelana Jaya,Inter-line,11,9,15,0.011
2026-05,MR06: Bukit Bintang,KJ17: Abdullah Hukum,Bukit Bintang,Abdullah Hukum,MR,KJ,Monorail,Kelana Jaya,Inter-line,22,9,6,0.022
