origin,destination,od_pair,fare_rm,time_min,route,transfer_count,transfer_group,fare_label,time_label
Kwasa Damansara,Cochrane,Kwasa Damansara → Cochrane,3.3,41.0,SBK[Kwasa Damansara > Cochrane],0,Direct journey,RM 3.30,41 min
Kwasa Damansara,Maluri (SBK),Kwasa Damansara → Maluri (SBK),3.4,44.0,SBK[Kwasa Damansara > Maluri (SBK)],0,Direct journey,RM 3.40,44 min
Kwasa Damansara,Taman Pertama,Kwasa Damansara → Taman Pertama,3.5,46.0,SBK[Kwasa Damansara > Taman Pertama],0,Direct journey,RM 3.50,46 min
Kwasa Damansara,Taman Midah,Kwasa Damansara → Taman Midah,3.6,48.0,SBK[Kwasa Damansara > Taman Midah],0,Direct journey,RM 3.60,48 min
Kwasa Damansara,Taman Mutiara,Kwasa Damansara → Taman Mutiara,3.8,50.0,SBK[Kwasa Damansara > Taman Mutiara],0,Direct journey,RM 3.80,50 min
Kwasa Damansara,Taman Connaught,Kwasa Damansara → Taman Connaught,3.9,53.0,SBK[Kwasa Damansara > Taman Connaught],0,Direct journey,RM 3.90,53 min
Kwasa Damansara,Taman Suntex,Kwasa Damansara → Taman Suntex,4.1,55.0,SBK[Kwasa Damansara > Taman Suntex],0,Direct journey,RM 4.10,55 min
Kwasa Damansara,Sri Raya,Kwasa Damansara → Sri Raya,4.3,58.0,SBK[Kwasa Damansara > Sri Raya],0,Direct journey,RM 4.30,58 min
Kwasa Damansara,Bandar Tun Hussein Onn,Kwasa Damansara → Bandar Tun Hussein Onn,4.4,60.0,SBK[Kwasa Damansara > Bandar Tun Hussein Onn],0,Direct journey,RM 4.40,60 min
Kwasa Damansara,Batu 11 Cheras,Kwasa Damansara → Batu 11 Cheras,4.5,62.0,SBK[Kwasa Damansara > Batu 11 Cheras],0,Direct journey,RM 4.50,62 min
Kwasa Damansara,Bukit Dukung,Kwasa Damansara → Bukit Dukung,4.6,65.0,SBK[Kwasa Damansara > Bukit Dukung],0,Direct journey,RM 4.60,65 min
Kwasa Damansara,Sungai Jernih,Kwasa Damansara → Sungai Jernih,5.7,69.0,SBK[Kwasa Damansara > Sungai Jernih],0,Direct journey,RM 5.70,69 min
Kwasa Damansara,Stadium Kajang,Kwasa Damansara → Stadium Kajang,5.8,70.0,SBK[Kwasa Damansara > Stadium Kajang],0,Direct journey,RM 5.80,70 min
Kwasa Damansara,Kajang,Kwasa Damansara → Kajang,6.0,73.0,SBK[Kwasa Damansara > Kajang],0,Direct journey,RM 6.00,73 min
Kwasa Sentral,Kota Damansara,Kwasa Sentral → Kota Damansara,1.6,5.0,SBK[Kwasa Sentral > Kota Damansara],0,Direct journey,RM 1.60,5 min
Kwasa Sentral,Surian,Kwasa Sentral → Surian,1.9,7.0,SBK[Kwasa Sentral > Surian],0,Direct journey,RM 1.90,7 min
Kwasa Sentral,Mutiara Damansara,Kwasa Sentral → Mutiara Damansara,2.3,9.0,SBK[Kwasa Sentral > Mutiara Damansara],0,Direct journey,RM 2.30,9 min
Kwasa Sentral,Bandar Utama,Kwasa Sentral → Bandar Utama,2.6,11.0,SBK[Kwasa Sentral > Bandar Utama],0,Direct journey,RM 2.60,11 min
Kwasa Sentral,TTDI,Kwasa Sentral → TTDI,2.8,14.0,SBK[Kwasa Sentral > TTDI],0,Direct journey,RM 2.80,14 min
Kwasa Sentral,Phileo Damansara,Kwasa Sentral → Phileo Damansara,3.0,17.0,SBK[Kwasa Sentral > Phileo Damansara],0,Direct journey,RM 3.00,17 min
Kwasa Sentral,Pusat Bandar Damansara,Kwasa Sentral → Pusat Bandar Damansara,3.1,20.0,SBK[Kwasa Sentral > Pusat Bandar Damansara],0,Direct journey,RM 3.10,20 min
Kwasa Sentral,Semantan,Kwasa Sentral → Semantan,3.3,22.0,SBK[Kwasa Sentral > Semantan],0,Direct journey,RM 3.30,22 min
Kwasa Sentral,Muzium Negara,Kwasa Sentral → Muzium Negara,3.8,27.0,SBK[Kwasa Sentral > Muzium Negara],0,Direct journey,RM 3.80,27 min
Kwasa Sentral,Pasar Seni (SBK),Kwasa Sentral → Pasar Seni (SBK),3.4,29.0,SBK[Kwasa Sentral > Pasar Seni (SBK)],0,Direct journey,RM 3.40,29 min
Kwasa Sentral,Merdeka,Kwasa Sentral → Merdeka,3.4,31.0,SBK[Kwasa Sentral > Merdeka],0,Direct journey,RM 3.40,31 min
Kwasa Sentral,Bukit Bintang,Kwasa Sentral → Bukit Bintang,3.6,33.0,SBK[Kwasa Sentral > Bukit Bintang],0,Direct journey,RM 3.60,33 min
Kwasa Sentral,Tun Razak Exchange (TRX),Kwasa Sentral → Tun Razak Exchange (TRX),3.8,36.0,SBK[Kwasa Sentral > Tun Razak Exchange (TRX)],0,Direct journey,RM 3.80,36 min
Kwasa Sentral,Cochrane,Kwasa Sentral → Cochrane,3.2,39.0,SBK[Kwasa Sentral > Cochrane],0,Direct journey,RM 3.20,39 min
Kwasa Sentral,Maluri (SBK),Kwasa Sentral → Maluri (SBK),3.3,40.0,SBK[Kwasa Sentral > Maluri (SBK)],0,Direct journey,RM 3.30,40 min
Kwasa Sentral,Taman Pertama,Kwasa Sentral → Taman Pertama,3.4,44.0,SBK[Kwasa Sentral > Taman Pertama],0,Direct journey,RM 3.40,44 min
Kwasa Sentral,Taman Midah,Kwasa Sentral → Taman Midah,3.5,46.0,SBK[Kwasa Sentral > Taman Midah],0,Direct journey,RM 3.50,46 min
Kwasa Sentral,Taman Mutiara,Kwasa Sentral → Taman Mutiara,3.7,48.0,SBK[Kwasa Sentral > Taman Mutiara],0,Direct journey,RM 3.70,48 min
Kwasa Sentral,Taman Connaught,Kwasa Sentral → Taman Connaught,3.8,51.0,SBK[Kwasa Sentral > Taman Connaught],0,Direct journey,RM 3.80,51 min
Kwasa Sentral,Taman Suntex,Kwasa Sentral → Taman Suntex,4.0,53.0,SBK[Kwasa Sentral > Taman Suntex],0,Direct journey,RM 4.00,53 min
Kwasa Sentral,Sri Raya,Kwasa Sentral → Sri Raya,4.1,56.0,SBK[Kwasa Sentral > Sri Raya],0,Direct journey,RM 4.10,56 min
Kwasa Sentral,Bandar Tun Hussein Onn,Kwasa Sentral → Bandar Tun Hussein Onn,4.3,58.0,SBK[Kwasa Sentral > Bandar Tun Hussein Onn],0,Direct journey,RM 4.30,58 min
Kwasa Sentral,Batu 11 Cheras,Kwasa Sentral → Batu 11 Cheras,4.4,60.0,SBK[Kwasa Sentral > Batu 11 Cheras],0,Direct journey,RM 4.40,60 min
Kwasa Sentral,Bukit Dukung,Kwasa Sentral → Bukit Dukung,4.5,63.0,SBK[Kwasa Sentral > Bukit Dukung],0,Direct journey,RM 4.50,63 min
Kwasa Sentral,Sungai Jernih,Kwasa Sentral → Sungai Jernih,5.6,67.0,SBK[Kwasa Sentral > Sungai Jernih],0,Direct journey,RM 5.60,67 min
Kwasa Sentral,Stadium Kajang,Kwasa Sentral → Stadium Kajang,5.7,68.0,SBK[Kwasa Sentral > Stadium Kajang],0,Direct journey,RM 5.70,68 min
Kwasa Sentral,Kajang,Kwasa Sentral → Kajang,5.8,71.0,SBK[Kwasa Sentral > Kajang],0,Direct journey,RM 5.80,71 min
Kota Damansara,Surian,Kota Damansara → Surian,1.3,3.0,SBK[Kota Damansara > Surian],0,Direct journey,RM 1.30,3 min
Kota Damansara,Mutiara Damansara,Kota Damansara → Mutiara Damansara,1.8,5.0,SBK[Kota Damansara > Mutiara Damansara],0,Direct journey,RM 1.80,5 min
Kota Damansara,Bandar Utama,Kota Damansara → Bandar Utama,2.0,7.0,SBK[Kota Damansara > Bandar Utama],0,Direct journey,RM 2.00,7 min
Kota Damansara,TTDI,Kota Damansara → TTDI,2.4,10.0,SBK[Kota Damansara > TTDI],0,Direct journey,RM 2.40,10 min
Kota Damansara,Phileo Damansara,Kota Damansara → Phileo Damansara,2.8,13.0,SBK[Kota Damansara > Phileo Damansara],0,Direct journey,RM 2.80,13 min
Kota Damansara,Pusat Bandar Damansara,Kota Damansara → Pusat Bandar Damansara,3.0,16.0,SBK[Kota Damansara > Pusat Bandar Damansara],0,Direct journey,RM 3.00,16 min
Kota Damansara,Semantan,Kota Damansara → Semantan,3.2,18.0,SBK[Kota Damansara > Semantan],0,Direct journey,RM 3.20,18 min
Kota Damansara,Muzium Negara,Kota Damansara → Muzium Negara,3.3,23.0,SBK[Kota Damansara > Muzium Negara],0,Direct journey,RM 3.30,23 min
Kota Damansara,Pasar Seni (SBK),Kota Damansara → Pasar Seni (SBK),3.5,25.0,SBK[Kota Damansara > Pasar Seni (SBK)],0,Direct journey,RM 3.50,25 min
Kota Damansara,Merdeka,Kota Damansara → Merdeka,3.6,27.0,SBK[Kota Damansara > Merdeka],0,Direct journey,RM 3.60,27 min
Kota Damansara,Bukit Bintang,Kota Damansara → Bukit Bintang,3.2,30.0,SBK[Kota Damansara > Bukit Bintang],0,Direct journey,RM 3.20,30 min
Kota Damansara,Tun Razak Exchange (TRX),Kota Damansara → Tun Razak Exchange (TRX),3.4,32.0,SBK[Kota Damansara > Tun Razak Exchange (TRX)],0,Direct journey,RM 3.40,32 min
Kota Damansara,Cochrane,Kota Damansara → Cochrane,3.6,35.0,SBK[Kota Damansara > Cochrane],0,Direct journey,RM 3.60,35 min
Kota Damansara,Maluri (SBK),Kota Damansara → Maluri (SBK),3.7,36.0,SBK[Kota Damansara > Maluri (SBK)],0,Direct journey,RM 3.70,36 min
Kota Damansara,Taman Pertama,Kota Damansara → Taman Pertama,3.2,40.0,SBK[Kota Damansara > Taman Pertama],0,Direct journey,RM 3.20,40 min
Kota Damansara,Taman Midah,Kota Damansara → Taman Midah,3.2,42.0,SBK[Kota Damansara > Taman Midah],0,Direct journey,RM 3.20,42 min
Kota Damansara,Taman Mutiara,Kota Damansara → Taman Mutiara,3.4,44.0,SBK[Kota Damansara > Taman Mutiara],0,Direct journey,RM 3.40,44 min
Kota Damansara,Taman Connaught,Kota Damansara → Taman Connaught,3.5,47.0,SBK[Kota Damansara > Taman Connaught],0,Direct journey,RM 3.50,47 min
Kota Damansara,Taman Suntex,Kota Damansara → Taman Suntex,3.7,49.0,SBK[Kota Damansara > Taman Suntex],0,Direct journey,RM 3.70,49 min
Kota Damansara,Sri Raya,Kota Damansara → Sri Raya,3.9,52.0,SBK[Kota Damansara > Sri Raya],0,Direct journey,RM 3.90,52 min
Kota Damansara,Bandar Tun Hussein Onn,Kota Damansara → Bandar Tun Hussein Onn,4.0,54.0,SBK[Kota Damansara > Bandar Tun Hussein Onn],0,Direct journey,RM 4.00,54 min
Kota Damansara,Batu 11 Cheras,Kota Damansara → Batu 11 Cheras,4.1,56.0,SBK[Kota Damansara > Batu 11 Cheras],0,Direct journey,RM 4.10,56 min
Kota Damansara,Bukit Dukung,Kota Damansara → Bukit Dukung,4.3,59.0,SBK[Kota Damansara > Bukit Dukung],0,Direct journey,RM 4.30,59 min
Kota Damansara,Sungai Jernih,Kota Damansara → Sungai Jernih,5.3,63.0,SBK[Kota Damansara > Sungai Jernih],0,Direct journey,RM 5.30,63 min
Kota Damansara,Stadium Kajang,Kota Damansara → Stadium Kajang,5.4,64.0,SBK[Kota Damansara > Stadium Kajang],0,Direct journey,RM 5.40,64 min
Kota Damansara,Kajang,Kota Damansara → Kajang,5.5,67.0,SBK[Kota Damansara > Kajang],0,Direct journey,RM 5.50,67 min
Surian,Mutiara Damansara,Surian → Mutiara Damansara,1.3,3.0,SBK[Surian > Mutiara Damansara],0,Direct journey,RM 1.30,3 min
Surian,Bandar Utama,Surian → Bandar Utama,1.7,5.0,SBK[Surian > Bandar Utama],0,Direct journey,RM 1.70,5 min
Surian,TTDI,Surian → TTDI,2.0,8.0,SBK[Surian > TTDI],0,Direct journey,RM 2.00,8 min
Surian,Phileo Damansara,Surian → Phileo Damansara,2.4,11.0,SBK[Surian > Phileo Damansara],0,Direct journey,RM 2.40,11 min
Surian,Pusat Bandar Damansara,Surian → Pusat Bandar Damansara,2.7,14.0,SBK[Surian > Pusat Bandar Damansara],0,Direct journey,RM 2.70,14 min
Surian,Semantan,Surian → Semantan,2.9,16.0,SBK[Surian > Semantan],0,Direct journey,RM 2.90,16 min
Surian,Muzium Negara,Surian → Muzium Negara,3.1,21.0,SBK[Surian > Muzium Negara],0,Direct journey,RM 3.10,21 min
Surian,Pasar Seni (SBK),Surian → Pasar Seni (SBK),3.3,23.0,SBK[Surian > Pasar Seni (SBK)],0,Direct journey,RM 3.30,23 min
Surian,Merdeka,Surian → Merdeka,3.4,25.0,SBK[Surian > Merdeka],0,Direct journey,RM 3.40,25 min
Surian,Bukit Bintang,Surian → Bukit Bintang,3.6,28.0,SBK[Surian > Bukit Bintang],0,Direct journey,RM 3.60,28 min
Surian,Tun Razak Exchange (TRX),Surian → Tun Razak Exchange (TRX),3.8,30.0,SBK[Surian > Tun Razak Exchange (TRX)],0,Direct journey,RM 3.80,30 min
Surian,Cochrane,Surian → Cochrane,3.4,33.0,SBK[Surian > Cochrane],0,Direct journey,RM 3.40,33 min
Surian,Maluri (SBK),Surian → Maluri (SBK),3.5,34.0,SBK[Surian > Maluri (SBK)],0,Direct journey,RM 3.50,34 min
Surian,Taman Pertama,Surian → Taman Pertama,3.7,38.0,SBK[Surian > Taman Pertama],0,Direct journey,RM 3.70,38 min
Surian,Taman Midah,Surian → Taman Midah,3.8,40.0,SBK[Surian > Taman Midah],0,Direct journey,RM 3.80,40 min
Surian,Taman Mutiara,Surian → Taman Mutiara,3.2,42.0,SBK[Surian > Taman Mutiara],0,Direct journey,RM 3.20,42 min
Surian,Taman Connaught,Surian → Taman Connaught,3.4,45.0,SBK[Surian > Taman Connaught],0,Direct journey,RM 3.40,45 min
Surian,Taman Suntex,Surian → Taman Suntex,3.6,47.0,SBK[Surian > Taman Suntex],0,Direct journey,RM 3.60,47 min
Surian,Sri Raya,Surian → Sri Raya,3.7,50.0,SBK[Surian > Sri Raya],0,Direct journey,RM 3.70,50 min
Surian,Bandar Tun Hussein Onn,Surian → Bandar Tun Hussein Onn,3.9,52.0,SBK[Surian > Bandar Tun Hussein Onn],0,Direct journey,RM 3.90,52 min
Surian,Batu 11 Cheras,Surian → Batu 11 Cheras,4.0,54.0,SBK[Surian > Batu 11 Cheras],0,Direct journey,RM 4.00,54 min
Surian,Bukit Dukung,Surian → Bukit Dukung,4.1,57.0,SBK[Surian > Bukit Dukung],0,Direct journey,RM 4.10,57 min
Surian,Sungai Jernih,Surian → Sungai Jernih,5.1,61.0,SBK[Surian > Sungai Jernih],0,Direct journey,RM 5.10,61 min
Surian,Stadium Kajang,Surian → Stadium Kajang,5.2,62.0,SBK[Surian > Stadium Kajang],0,Direct journey,RM 5.20,62 min
Surian,Kajang,Surian → Kajang,5.4,65.0,SBK[Surian > Kajang],0,Direct journey,RM 5.40,65 min
Mutiara Damansara,Bandar Utama,Mutiara Damansara → Bandar Utama,1.3,3.0,SBK[Mutiara Damansara > Bandar Utama],0,Direct journey,RM 1.30,3 min
Mutiara Damansara,TTDI,Mutiara Damansara → TTDI,1.7,6.0,SBK[Mutiara Damansara > TTDI],0,Direct journey,RM 1.70,6 min
Mutiara Damansara,Phileo Damansara,Mutiara Damansara → Phileo Damansara,2.0,9.0,SBK[Mutiara Damansara > Phileo Damansara],0,Direct journey,RM 2.00,9 min
Mutiara Damansara,Pusat Bandar Damansara,Mutiara Damansara → Pusat Bandar Damansara,2.6,12.0,SBK[Mutiara Damansara > Pusat Bandar Damansara],0,Direct journey,RM 2.60,12 min
Mutiara Damansara,Semantan,Mutiara Damansara → Semantan,2.8,14.0,SBK[Mutiara Damansara > Semantan],0,Direct journey,RM 2.80,14 min
Mutiara Damansara,Muzium Negara,Mutiara Damansara → Muzium Negara,3.2,19.0,SBK[Mutiara Damansara > Muzium Negara],0,Direct journey,RM 3.20,19 min
Mutiara Damansara,Pasar Seni (SBK),Mutiara Damansara → Pasar Seni (SBK),3.4,21.0,SBK[Mutiara Damansara > Pasar Seni (SBK)],0,Direct journey,RM 3.40,21 min
Mutiara Damansara,Merdeka,Mutiara Damansara → Merdeka,3.1,23.0,SBK[Mutiara Damansara > Merdeka],0,Direct journey,RM 3.10,23 min
Mutiara Damansara,Bukit Bintang,Mutiara Damansara → Bukit Bintang,3.3,25.0,SBK[Mutiara Damansara > Bukit Bintang],0,Direct journey,RM 3.30,25 min
Mutiara Damansara,Tun Razak Exchange (TRX),Mutiara Damansara → Tun Razak Exchange (TRX),3.5,28.0,SBK[Mutiara Damansara > Tun Razak Exchange (TRX)],0,Direct journey,RM 3.50,28 min
Mutiara Damansara,Cochrane,Mutiara Damansara → Cochrane,3.7,31.0,SBK[Mutiara Damansara > Cochrane],0,Direct journey,RM 3.70,31 min
Mutiara Damansara,Maluri (SBK),Mutiara Damansara → Maluri (SBK),3.2,32.0,SBK[Mutiara Damansara > Maluri (SBK)],0,Direct journey,RM 3.20,32 min
Mutiara Damansara,Taman Pertama,Mutiara Damansara → Taman Pertama,3.5,36.0,SBK[Mutiara Damansara > Taman Pertama],0,Direct journey,RM 3.50,36 min
Mutiara Damansara,Taman Midah,Mutiara Damansara → Taman Midah,3.6,38.0,SBK[Mutiara Damansara > Taman Midah],0,Direct journey,RM 3.60,38 min
Mutiara Damansara,Taman Mutiara,Mutiara Damansara → Taman Mutiara,3.8,40.0,SBK[Mutiara Damansara > Taman Mutiara],0,Direct journey,RM 3.80,40 min
Mutiara Damansara,Taman Connaught,Mutiara Damansara → Taman Connaught,3.2,43.0,SBK[Mutiara Damansara > Taman Connaught],0,Direct journey,RM 3.20,43 min
Mutiara Damansara,Taman Suntex,Mutiara Damansara → Taman Suntex,3.4,45.0,SBK[Mutiara Damansara > Taman Suntex],0,Direct journey,RM 3.40,45 min
Mutiara Damansara,Sri Raya,Mutiara Damansara → Sri Raya,3.6,48.0,SBK[Mutiara Damansara > Sri Raya],0,Direct journey,RM 3.60,48 min
Mutiara Damansara,Bandar Tun Hussein Onn,Mutiara Damansara → Bandar Tun Hussein Onn,3.7,50.0,SBK[Mutiara Damansara > Bandar Tun Hussein Onn],0,Direct journey,RM 3.70,50 min
Mutiara Damansara,Batu 11 Cheras,Mutiara Damansara → Batu 11 Cheras,3.8,52.0,SBK[Mutiara Damansara > Batu 11 Cheras],0,Direct journey,RM 3.80,52 min
Mutiara Damansara,Bukit Dukung,Mutiara Damansara → Bukit Dukung,3.9,55.0,SBK[Mutiara Damansara > Bukit Dukung],0,Direct journey,RM 3.90,55 min
Mutiara Damansara,Sungai Jernih,Mutiara Damansara → Sungai Jernih,4.9,59.0,SBK[Mutiara Damansara > Sungai Jernih],0,Direct journey,RM 4.90,59 min
Mutiara Damansara,Stadium Kajang,Mutiara Damansara → Stadium Kajang,5.0,60.0,SBK[Mutiara Damansara > Stadium Kajang],0,Direct journey,RM 5.00,60 min
Mutiara Damansara,Kajang,Mutiara Damansara → Kajang,5.1,63.0,SBK[Mutiara Damansara > Kajang],0,Direct journey,RM 5.10,63 min
Bandar Utama,TTDI,Bandar Utama → TTDI,1.3,4.0,SBK[Bandar Utama > TTDI],0,Direct journey,RM 1.30,4 min
Bandar Utama,Phileo Damansara,Bandar Utama → Phileo Damansara,1.7,7.0,SBK[Bandar Utama > Phileo Damansara],0,Direct journey,RM 1.70,7 min
Bandar Utama,Pusat Bandar Damansara,Bandar Utama → Pusat Bandar Damansara,2.2,10.0,SBK[Bandar Utama > Pusat Bandar Damansara],0,Direct journey,RM 2.20,10 min
Bandar Utama,Semantan,Bandar Utama → Semantan,2.5,12.0,SBK[Bandar Utama > Semantan],0,Direct journey,RM 2.50,12 min
Bandar Utama,Muzium Negara,Bandar Utama → Muzium Negara,2.9,17.0,SBK[Bandar Utama > Muzium Negara],0,Direct journey,RM 2.90,17 min
Bandar Utama,Pasar Seni (SBK),Bandar Utama → Pasar Seni (SBK),3.1,19.0,SBK[Bandar Utama > Pasar Seni (SBK)],0,Direct journey,RM 3.10,19 min
Bandar Utama,Merdeka,Bandar Utama → Merdeka,3.2,21.0,SBK[Bandar Utama > Merdeka],0,Direct journey,RM 3.20,21 min
Bandar Utama,Bukit Bintang,Bandar Utama → Bukit Bintang,3.4,24.0,SBK[Bandar Utama > Bukit Bintang],0,Direct journey,RM 3.40,24 min
Bandar Utama,Tun Razak Exchange (TRX),Bandar Utama → Tun Razak Exchange (TRX),3.2,26.0,SBK[Bandar Utama > Tun Razak Exchange (TRX)],0,Direct journey,RM 3.20,26 min
Bandar Utama,Cochrane,Bandar Utama → Cochrane,3.4,29.0,SBK[Bandar Utama > Cochrane],0,Direct journey,RM 3.40,29 min
Bandar Utama,Maluri (SBK),Bandar Utama → Maluri (SBK),3.6,30.0,SBK[Bandar Utama > Maluri (SBK)],0,Direct journey,RM 3.60,30 min
Bandar Utama,Taman Pertama,Bandar Utama → Taman Pertama,3.3,34.0,SBK[Bandar Utama > Taman Pertama],0,Direct journey,RM 3.30,34 min
Bandar Utama,Taman Midah,Bandar Utama → Taman Midah,3.4,36.0,SBK[Bandar Utama > Taman Midah],0,Direct journey,RM 3.40,36 min
Bandar Utama,Taman Mutiara,Bandar Utama → Taman Mutiara,3.6,38.0,SBK[Bandar Utama > Taman Mutiara],0,Direct journey,RM 3.60,38 min
Bandar Utama,Taman Connaught,Bandar Utama → Taman Connaught,3.8,41.0,SBK[Bandar Utama > Taman Connaught],0,Direct journey,RM 3.80,41 min
Bandar Utama,Taman Suntex,Bandar Utama → Taman Suntex,3.3,43.0,SBK[Bandar Utama > Taman Suntex],0,Direct journey,RM 3.30,43 min
Bandar Utama,Sri Raya,Bandar Utama → Sri Raya,3.4,46.0,SBK[Bandar Utama > Sri Raya],0,Direct journey,RM 3.40,46 min
Bandar Utama,Bandar Tun Hussein Onn,Bandar Utama → Bandar Tun Hussein Onn,3.6,48.0,SBK[Bandar Utama > Bandar Tun Hussein Onn],0,Direct journey,RM 3.60,48 min
Bandar Utama,Batu 11 Cheras,Bandar Utama → Batu 11 Cheras,3.6,50.0,SBK[Bandar Utama > Batu 11 Cheras],0,Direct journey,RM 3.60,50 min
Bandar Utama,Bukit Dukung,Bandar Utama → Bukit Dukung,3.8,53.0,SBK[Bandar Utama > Bukit Dukung],0,Direct journey,RM 3.80,53 min
Bandar Utama,Sungai Jernih,Bandar Utama → Sungai Jernih,4.7,57.0,SBK[Bandar Utama > Sungai Jernih],0,Direct journey,RM 4.70,57 min
Bandar Utama,Stadium Kajang,Bandar Utama → Stadium Kajang,4.8,58.0,SBK[Bandar Utama > Stadium Kajang],0,Direct journey,RM 4.80,58 min
Bandar Utama,Kajang,Bandar Utama → Kajang,5.0,61.0,SBK[Bandar Utama > Kajang],0,Direct journey,RM 5.00,61 min
TTDI,Phileo Damansara,TTDI → Phileo Damansara,1.2,4.0,SBK[TTDI > Phileo Damansara],0,Direct journey,RM 1.20,4 min
TTDI,Pusat Bandar Damansara,TTDI → Pusat Bandar Damansara,1.8,7.0,SBK[TTDI > Pusat Bandar Damansara],0,Direct journey,RM 1.80,7 min
TTDI,Semantan,TTDI → Semantan,2.1,9.0,SBK[TTDI > Semantan],0,Direct journey,RM 2.10,9 min
TTDI,Muzium Negara,TTDI → Muzium Negara,2.8,11.0,SBK[TTDI > Muzium Negara],0,Direct journey,RM 2.80,11 min
TTDI,Pasar Seni (SBK),TTDI → Pasar Seni (SBK),2.8,15.0,SBK[TTDI > Pasar Seni (SBK)],0,Direct journey,RM 2.80,15 min
TTDI,Merdeka,TTDI → Merdeka,2.9,19.0,SBK[TTDI > Merdeka],0,Direct journey,RM 2.90,19 min
TTDI,Bukit Bintang,TTDI → Bukit Bintang,3.1,21.0,SBK[TTDI > Bukit Bintang],0,Direct journey,RM 3.10,21 min
TTDI,Tun Razak Exchange (TRX),TTDI → Tun Razak Exchange (TRX),3.4,23.0,SBK[TTDI > Tun Razak Exchange (TRX)],0,Direct journey,RM 3.40,23 min
TTDI,Cochrane,TTDI → Cochrane,3.1,25.0,SBK[TTDI > Cochrane],0,Direct journey,RM 3.10,25 min
TTDI,Maluri (SBK),TTDI → Maluri (SBK),3.3,28.0,SBK[TTDI > Maluri (SBK)],0,Direct journey,RM 3.30,28 min
TTDI,Taman Pertama,TTDI → Taman Pertama,3.6,30.0,SBK[TTDI > Taman Pertama],0,Direct journey,RM 3.60,30 min
TTDI,Taman Midah,TTDI → Taman Midah,3.7,33.0,SBK[TTDI > Taman Midah],0,Direct journey,RM 3.70,33 min
TTDI,Taman Mutiara,TTDI → Taman Mutiara,3.4,35.0,SBK[TTDI > Taman Mutiara],0,Direct journey,RM 3.40,35 min
TTDI,Taman Connaught,TTDI → Taman Connaught,3.6,38.0,SBK[TTDI > Taman Connaught],0,Direct journey,RM 3.60,38 min
TTDI,Taman Suntex,TTDI → Taman Suntex,3.8,40.0,SBK[TTDI > Taman Suntex],0,Direct journey,RM 3.80,40 min
TTDI,Sri Raya,TTDI → Sri Raya,3.2,43.0,SBK[TTDI > Sri Raya],0,Direct journey,RM 3.20,43 min
TTDI,Bandar Tun Hussein Onn,TTDI → Bandar Tun Hussein Onn,3.4,46.0,SBK[TTDI > Bandar Tun Hussein Onn],0,Direct journey,RM 3.40,46 min
TTDI,Batu 11 Cheras,TTDI → Batu 11 Cheras,3.5,48.0,SBK[TTDI > Batu 11 Cheras],0,Direct journey,RM 3.50,48 min
TTDI,Bukit Dukung,TTDI → Bukit Dukung,3.6,50.0,SBK[TTDI > Bukit Dukung],0,Direct journey,RM 3.60,50 min
TTDI,Sungai Jernih,TTDI → Sungai Jernih,4.5,53.0,SBK[TTDI > Sungai Jernih],0,Direct journey,RM 4.50,53 min
TTDI,Stadium Kajang,TTDI → Stadium Kajang,4.6,55.0,SBK[TTDI > Stadium Kajang],0,Direct journey,RM 4.60,55 min
TTDI,Kajang,TTDI → Kajang,4.8,58.0,SBK[TTDI > Kajang],0,Direct journey,RM 4.80,58 min
Phileo Damansara,Pusat Bandar Damansara,Phileo Damansara → Pusat Bandar Damansara,1.6,4.0,SBK[Phileo Damansara > Pusat Bandar Damansara],0,Direct journey,RM 1.60,4 min
Phileo Damansara,Semantan,Phileo Damansara → Semantan,1.8,7.0,SBK[Phileo Damansara > Semantan],0,Direct journey,RM 1.80,7 min
Phileo Damansara,Muzium Negara,Phileo Damansara → Muzium Negara,2.5,10.0,SBK[Phileo Damansara > Muzium Negara],0,Direct journey,RM 2.50,10 min
Phileo Damansara,Pasar Seni (SBK),Phileo Damansara → Pasar Seni (SBK),2.7,11.0,SBK[Phileo Damansara > Pasar Seni (SBK)],0,Direct journey,RM 2.70,11 min
Phileo Damansara,Merdeka,Phileo Damansara → Merdeka,2.6,11.0,SBK[Phileo Damansara > Merdeka],0,Direct journey,RM 2.60,11 min
Phileo Damansara,Bukit Bintang,Phileo Damansara → Bukit Bintang,2.8,16.0,SBK[Phileo Damansara > Bukit Bintang],0,Direct journey,RM 2.80,16 min
Phileo Damansara,Tun Razak Exchange (TRX),Phileo Damansara → Tun Razak Exchange (TRX),3.1,21.0,SBK[Phileo Damansara > Tun Razak Exchange (TRX)],0,Direct journey,RM 3.10,21 min
Phileo Damansara,Cochrane,Phileo Damansara → Cochrane,3.3,23.0,SBK[Phileo Damansara > Cochrane],0,Direct journey,RM 3.30,23 min
Phileo Damansara,Maluri (SBK),Phileo Damansara → Maluri (SBK),3.1,25.0,SBK[Phileo Damansara > Maluri (SBK)],0,Direct journey,RM 3.10,25 min
Phileo Damansara,Taman Pertama,Phileo Damansara → Taman Pertama,3.3,28.0,SBK[Phileo Damansara > Taman Pertama],0,Direct journey,RM 3.30,28 min
Phileo Damansara,Taman Midah,Phileo Damansara → Taman Midah,3.5,30.0,SBK[Phileo Damansara > Taman Midah],0,Direct journey,RM 3.50,30 min
